src_lead_id,system_id,src_branch_id,brand_id,product_of_interest,brand,branch_name,region,site_group,enterprise_ad_category,enterprise_ad_sub_category,entp_customer_id,entp_entity_id,match_type,Customer_Name,Customer_Email,Customer_Email_Normalized,Customer_Phone,Customer_Address_1,Customer_City,Customer_State,Customer_Zip_Postal,Customer_Country,customer_mapping,customer_count,Lead_Created_Date,First_Set_Date,First_Appointment_Date,First_Meet_Date,First_Booked_Date,Cancel_Date,Install_Date,Raw_Leads,Opps,Speed_2_Meet,Meets,Jobs_Sold_Gross,Bookings_Gross,Financed_Amount,Finance_Turndown,Finance_Turndown_Amount,Jobs_Cancelled,Bookings_Cancel,Installed_Jobs,Revenue,appt_statuses,appt_ids,setby_user_ids,meet_appt_statuses,meet_appt_ids,contract_ids,sales_rep_ids,product_ids,finance_plan_ids,cancel_reasons,cancel_contract_ids,cancel_finance_plan_ids,cancel_product_ids,job_ids,rev_contract_ids,rev_product_ids,installer_ids
0a2d93ca-adbf-ee11-907a-000d3a354abd,Champion_CE,1d8d4040-8b5b-e911-a964-000d3a597152,CHMP,dc5e111f-b590-e811-8137-3863bb35bfb8,Champion,Lexington,Mid West,Legacy,Signage,Yard Sign,8.37823E+18,fff072ed1b039b551d7b1ca107cf6026c6666dec8a22c958958d790a5bc1931b,no_match,Angela Miller,darrellmorgan@example.org,darrellmorgan@example.org,6819004158,35286 Smith Via,New Lee,WA,00543,USA,"[{""customer_id"":""be552de2-c989-ee11-8179-00224805faf7"",""system_id"":""Champion_CE""}]",1,2024-01-30 20:26:08,2024-01-30 20:26:08,2024-01-31 11:00:00,2024-01-31 11:00:00,null,null,null,1,1,0,1,null,null,null,null,null,null,null,null,null,"[""Sit""]",[],[],"[""Sit""]",[],null,null,null,null,null,null,null,null,null,null,null,null
4eae46d5-b05d-e911-a96c-000d3a597bf5,Champion_CE,68ead9d9-8191-e811-813f-3863bb36dd00,CHMP,dc5e111f-b590-e811-8137-3863bb35bfb8,Champion,Columbus,Lake,Legacy,OL-,OL-,3.19338E+18,fff0705be703fe1da8504d376210712e0cadc0b9528b85527cb2320ee932a866,no_match,Allison Willis,hlee@example.org,hlee@example.org,2457181580,194 Jake Locks Suite 055,New Codyshire,IN,76049,USA,"[{""customer_id"":""2c3889c8-5a5b-e911-a96b-000d3a59717f"",""system_id"":""Champion_CE""}]",1,2019-04-13 06:30:28,2018-08-04 00:00:00,2018-08-13 12:00:00,null,null,null,null,1,1,9,null,null,null,null,null,null,null,null,null,null,"[""Canceled""]",[],[],null,null,null,null,null,null,null,null,null,null,null,null,null,null
2654195,LG_Centah,240,LG,84,LeafGuard,Charlotte,East,Legacy,Internet,Search,3.80848E+18,fff06cd46c17dd18410625f99776e14280da31949819290df88806ff231d940c,no_match,Jeffrey Shaw,ajones@example.net,ajones@example.net,9328507196,93321 Joshua Knoll,East Bobby,VI,35259,USA,"[{""customer_id"":""2654195"",""system_id"":""LG_Centah""}]",1,2020-04-23 14:46:35,2020-04-23 14:46:35,2020-04-27 19:46:01,2020-04-27 19:46:01,2020-04-28 00:00:00,null,2020-04-30 13:50:28,1,1,4,1,1,10534.73,10534,0,null,null,null,1,10534.73,"[""Completed""]","[""2654195""]","[""13809""]","[""Completed""]","[""2654195""]","[""2654195""]","[""20153""]","[""84""]","[""7267""]",null,null,null,null,"[""2654195""]","[""2654195""]","[""84""]","[""15565""]"
3950227,LG_Centah,2699,LG,84,LeafGuard,Indiana,Central,2020,Lead Aggregator,Modernize,-6.0414E+17,fff06c354d6f912f23a0a8c4af637aadf914dadc8aa737af998569c5a0b20e4b,exact,Anthony Braun,timothylowe@example.com,timothylowe@example.com,6274806611,2030 Vargas Village,Sherrychester,MD,64776,USA,"[{""customer_id"":""3994359"",""system_id"":""LG_Centah""},{""customer_id"":""3950227"",""system_id"":""LG_Centah""}]",2,2025-01-26 20:41:39,2025-01-26 20:41:39,null,null,null,null,null,1,1,null,null,null,null,null,null,null,null,null,null,null,"[""Cancelled During Qualification""]","[""3950227""]","[""30536""]",null,null,null,null,null,null,null,null,null,null,null,null,null,null
3994359,LG_Centah,2710,LG,84,LeafGuard,Roanoke,East,2021,Lead Aggregator,Modernize,-6.0414E+17,fff06c354d6f912f23a0a8c4af637aadf914dadc8aa737af998569c5a0b20e4b,exact,Carol Wilson,pwilliams@example.org,pwilliams@example.org,3993302559,206 Jeffrey Turnpike Suite 596,Port Andrewshire,VT,51213,USA,"[{""customer_id"":""3994359"",""system_id"":""LG_Centah""},{""customer_id"":""3950227"",""system_id"":""LG_Centah""}]",2,2025-03-15 03:22:29,2025-03-17 16:46:06,2025-03-20 10:53:57,null,null,null,null,1,1,2,null,null,null,null,null,null,null,null,null,null,"[""Canceled During Sale""]","[""3994359""]","[""30536""]",null,null,null,null,null,null,null,null,null,null,null,null,null,null
d154bb71-073d-eb11-a813-000d3a31e53d,Champion_CE,57e79fd8-a686-e911-a974-000d3a597bf5,CHMP,dc5e111f-b590-e811-8137-3863bb35bfb8,Champion,Minneapolis,Central,Legacy,OL-Corp3.2019,OL-Corp3.2019,3.28401E+18,fff066a727d05dc81adcae527eae0102a9953d180fe43268330ff7dccbbf17af,no_match,Laura Sullivan,rasmussenmichael@example.com,rasmussenmichael@example.com,3608164180,6081 Meadows Glens Apt. 834,Elliottview,KY,74692,USA,"[{""customer_id"":""e9d47d44-e53c-eb11-a813-000d3a361de9"",""system_id"":""Champion_CE""}]",1,2020-12-13 05:52:55,2019-03-28 00:00:00,2019-04-17 18:00:00,null,null,null,null,1,1,20,null,null,null,null,null,null,null,null,null,null,"[""Canceled""]",[],[],null,null,null,null,null,null,null,null,null,null,null,null,null,null
551192,UWD_LeadPerfection,STL,UWD,Windows,Universal Windows Direct,Saint Louis,None,Legacy,Social Media,Prospecting,3.26002E+18,fff062011f36f9a13d9dff9413e9215c9f2e2a83736065d4f81edd6fd6dc29a4,no_match,Amanda Powell,maria80@example.com,maria80@example.com,6698398590,2941 Thomas River Apt. 495,Spearsmouth,PW,57003,null,"[{""customer_id"":""492064"",""system_id"":""UWD_LeadPerfection""}]",1,2021-02-18 21:46:50,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2616799,LG_Centah,2662,LG,84,LeafGuard,Northern New York,North East,Legacy,Internet,Search,3.25397E+17,fff05ff355466167efaeb446b987ead4b1576c76844325995abf40a871044448,no_match,Ryan Craig,shawn69@example.org,shawn69@example.org,7286174685,62976 David Loaf,Taylorside,MO,57567,USA,"[{""customer_id"":""2616799"",""system_id"":""LG_Centah""}]",1,2019-11-13 12:48:55,2019-11-13 12:48:55,null,null,null,null,null,1,1,null,null,null,null,null,null,null,null,null,null,null,"[""Canceled After Acknowledged""]","[""2616799""]","[""19168""]",null,null,null,null,null,null,null,null,null,null,null,null,null,null
0Y0AA0nqapXKODUEK7JYn,Apex_LOUPE,0I0AA0lgQWQzveiDpq5jm,APEX,Windows,null,null,null,null,Canvassing,Internal Canvassing,2.99664E+17,fff058fd4104c6a3a66f7d16cc8d502854d8069e31177090629669c6bca745f1,no_match,Colton Carlson,josephpugh@example.net,josephpugh@example.net,6562774021,2312 Hernandez Fall Apt. 525,Guerratown,NC,42578,USA,"[{""customer_id"":""0C0AA0mGbNVzoWuLA2r1n"",""system_id"":""Apex_LOUPE""}]",1,2018-06-22 21:31:15,2018-06-22 21:36:50,2018-06-22 21:36:52,null,null,null,null,1,1,0,null,null,null,null,null,null,null,null,null,null,[],"[""050AA0VkrdYbNRNf8j23n""]","[""0c0AA0lQbpgqg3iWgqv2n""]",null,null,null,null,null,null,null,null,null,null,null,null,null,null
899246,UWD_LeadPerfection,CHIW,UWD,null,Universal Windows Direct,Chicago,None,2022,Lead Aggregator,Porch,1.00209E+17,fff04f2da202d95cbb0e789106330da53d5d9437a1827bf4f5dc933a07cccb61,no_match,Kelly Harvey,cjohns@example.org,cjohns@example.org,2053531318,6059 Keith Drive Apt. 221,New Christopherberg,PW,76346,null,"[{""customer_id"":""776275"",""system_id"":""UWD_LeadPerfection""}]",1,2023-10-28 18:50:30,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3129947,LG_Centah,2708,LG,84,LeafGuard,Western Michigan,Central,2021,Internet,Search,9.20581E+18,fff04b9619d46277e60a0ee902fb10474be0f6f7033d72447a365398f5997ce2,no_match,David Manning,mcguirejoshua@example.net,mcguirejoshua@example.net,7834377982,21168 Jeremy Forge Suite 998,New Danieltown,AZ,89769,USA,"[{""customer_id"":""3129947"",""system_id"":""LG_Centah""}]",1,2022-08-10 17:50:50,2022-08-10 17:50:50,null,null,null,null,null,1,1,null,null,null,null,null,null,null,null,null,null,null,"[""Quoted""]","[""3129947""]","[""26624""]",null,null,null,null,null,null,null,null,null,null,null,null,null,null
2618949,LG_Centah,2681,LG,84,LeafGuard,Chicago,Central,2018,TV,TV - Local,-3.7501E+18,fff0392a2c6ab232c7caae21010bb316e5e8c3f2a6fb6536cc56b9ec3898ff1c,no_match,Brittany Collins,dcooper@example.net,dcooper@example.net,5877452634,72544 David Islands,West Darryl,MH,61572,USA,"[{""customer_id"":""2618949"",""system_id"":""LG_Centah""}]",1,2019-11-23 09:32:25,2019-11-23 09:32:25,2019-11-24 11:25:36,2019-11-24 11:25:36,null,null,null,1,1,1,1,null,null,null,null,null,null,null,null,null,"[""Quoted""]","[""2618949""]","[""13809""]","[""Quoted""]","[""2618949""]",null,null,null,null,null,null,null,null,null,null,null,null
dd4a55fe-1ad8-ef11-8eea-000d3a3549cc,Champion_CE,2be79fd8-a686-e911-a974-000d3a597bf5,CHMP,dc5e111f-b590-e811-8137-3863bb35bfb8,Champion,Birmingham,South East,Legacy,Internet,Online,-7.59253E+18,fff035e11bd4635bdaec9c1930ba176af2d4d7f9249eafec0c3703d00eb1970d,no_match,Meghan Todd,riveratraci@example.com,riveratraci@example.com,8720476766,082 Evans Squares Suite 120,Edwardsland,TX,28700,USA,"[{""customer_id"":""e025545b-2cd4-ef11-8eea-000d3a354b89"",""system_id"":""Champion_CE""}]",1,2025-01-21 17:13:20,2025-01-21 17:13:20,2025-01-23 18:00:00,null,null,null,null,1,1,2,null,null,null,null,null,null,null,null,null,null,"[""Merged Record""]",[],[],null,null,null,null,null,null,null,null,null,null,null,null,null,null
c7744c61-2cd4-ef11-8eea-000d3a354b89,Champion_CE,2be79fd8-a686-e911-a974-000d3a597bf5,CHMP,dc5e111f-b590-e811-8137-3863bb35bfb8,Champion,Birmingham,South East,Legacy,Internet,Online,-7.59253E+18,fff035e11bd4635bdaec9c1930ba176af2d4d7f9249eafec0c3703d00eb1970d,no_match,Jean Ward,curtiswaters@example.net,curtiswaters@example.net,0741443010,44529 Velazquez Knoll Suite 443,North Brooke,RI,63261,USA,"[{""customer_id"":""e025545b-2cd4-ef11-8eea-000d3a354b89"",""system_id"":""Champion_CE""}]",1,2025-01-16 17:07:36,2025-01-16 17:07:36,2025-01-23 18:00:00,2025-01-23 18:00:00,null,null,null,1,1,7,1,null,null,null,null,null,null,null,null,null,"[""Sit""]",[],[],"[""Sit""]",[],null,null,null,null,null,null,null,null,null,null,null,null
269253,UWD_LeadPerfection,NC,UWD,null,Universal Windows Direct,Charlotte,None,2022,Events,Southern Xmas Show,-2.08219E+18,fff034d3b7fc8cee49882c82de799b18103d73f20bf95a8b9d42bbe95d4d0309,no_match,Bryan York,jeremysanchez@example.com,jeremysanchez@example.com,7010034344,8586 Jessica Pine Apt. 786,Lake Wendyberg,DE,48520,null,"[{""customer_id"":""237175"",""system_id"":""UWD_LeadPerfection""}]",1,2018-11-21 09:31:58,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
479414ce-390e-f011-998a-00224804c88f,Champion_CE,cdffafec-8191-e811-813f-3863bb36dd00,CHMP,dc5e111f-b590-e811-8137-3863bb35bfb8,Champion,Dayton,Mid West,Legacy,Internet,Online,8.94867E+18,fff02c11c864c34356d27426ba7696de1e254e3e4c22564284eb253b405fa63d,no_match,Brittany Lawson,stephenlevine@example.org,stephenlevine@example.org,3312223954,0473 Tina Street,Port Randy,NH,41087,USA,"[{""customer_id"":""db541cc8-390e-f011-998a-00224804c88f"",""system_id"":""Champion_CE""}]",1,2025-03-31 14:09:52,2025-03-31 14:09:52,2025-04-04 18:00:00,null,null,null,null,1,1,4,null,null,null,null,null,null,null,null,null,null,"[""Canceled""]",[],[],null,null,null,null,null,null,null,null,null,null,null,null,null,null
b673b713-7d32-ed11-9db1-000d3a371a0a,Champion_CE,b893f598-0e72-471a-bd8d-9130641ff105,CHMP,New Windows - 3-5,null,null,null,null,Lead Aggregator,Home Advisor,-8.39359E+18,fff02a0071e23ea64f064f58f87ab0e1c9d879e30c683d79c3bb5f0403efa5f8,exact,Nathan Crawford,stevensjeffrey@example.com,stevensjeffrey@example.com,6007622821,821 Michele Parkway,Grimesside,GA,63515,USA,"[{""customer_id"":""822137"",""system_id"":""KD_LeadPerfection""},{""customer_id"":""618f3e0d-7d32-ed11-9db1-000d3a371e3f"",""system_id"":""Champion_CE""}]",2,2022-09-12 09:27:11,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2679006,LG_Centah,2682,LG,84,LeafGuard,Colorado,West,2018,Internet,Search,-5.95419E+18,fff028854cc2a1c383d9d77aec28e64f0f84a33a96b25afe3f382ab4125fa288,exact,Deborah Alexander,ygreen@example.org,ygreen@example.org,5969206660,531 James Shoal Suite 358,Bethside,CO,15242,USA,"[{""customer_id"":""2679006"",""system_id"":""LG_Centah""},{""customer_id"":""293039"",""system_id"":""UWD_LeadPerfection""},{""customer_id"":""4001829"",""system_id"":""LG_Centah""},{""customer_id"":""cf2c6945-dbf5-ea11-a815-000d3a31e8be"",""system_id"":""Champion_CE""}]",4,2020-06-23 10:51:00,2020-06-23 10:51:00,2020-06-24 13:14:49,2020-06-24 13:14:49,null,null,null,1,1,1,1,null,null,null,null,null,null,null,null,null,"[""Quoted""]","[""2679006""]","[""16326""]","[""Quoted""]","[""2679006""]",null,null,null,null,null,null,null,null,null,null,null,null
dd5e8c4b-dbf5-ea11-a815-000d3a31e8be,Champion_CE,68ead9d9-8191-e811-813f-3863bb36dd00,CHMP,dc5e111f-b590-e811-8137-3863bb35bfb8,Champion,Columbus,Lake,Legacy,Referrals,Previous Customer,-5.95419E+18,fff028854cc2a1c383d9d77aec28e64f0f84a33a96b25afe3f382ab4125fa288,exact,Mary Jarvis,jbell@example.com,jbell@example.com,3781704836,811 Barber Prairie Suite 585,Garrettbury,NM,75711,USA,"[{""customer_id"":""2679006"",""system_id"":""LG_Centah""},{""customer_id"":""293039"",""system_id"":""UWD_LeadPerfection""},{""customer_id"":""4001829"",""system_id"":""LG_Centah""},{""customer_id"":""cf2c6945-dbf5-ea11-a815-000d3a31e8be"",""system_id"":""Champion_CE""}]",4,2020-09-13 16:08:01,2020-09-13 16:08:01,2020-09-24 15:00:00,null,null,null,null,1,1,10,null,null,null,null,null,null,null,null,null,null,"[""Canceled""]",[],[],null,null,null,null,null,null,null,null,null,null,null,null,null,null
aca37df9-af6a-e911-a96e-000d3a597bf5,Champion_CE,68ead9d9-8191-e811-813f-3863bb36dd00,CHMP,dc5e111f-b590-e811-8137-3863bb35bfb8,Champion,Columbus,Lake,Legacy,Internet,Online,-5.95419E+18,fff028854cc2a1c383d9d77aec28e64f0f84a33a96b25afe3f382ab4125fa288,exact,Tammy Clark,slee@example.com,slee@example.com,7687775935,34174 Brenda Forges Apt. 884,South Kristin,PR,17576,USA,"[{""customer_id"":""2679006"",""system_id"":""LG_Centah""},{""customer_id"":""293039"",""system_id"":""UWD_LeadPerfection""},{""customer_id"":""4001829"",""system_id"":""LG_Centah""},{""customer_id"":""cf2c6945-dbf5-ea11-a815-000d3a31e8be"",""system_id"":""Champion_CE""}]",4,2019-04-29 18:52:51,2019-04-29 14:52:51,2019-04-30 18:00:00,2019-04-30 18:00:00,2019-05-01 14:17:28,null,2019-07-23 08:00:00,1,1,1,1,1,7561,null,0,null,null,null,1,7561,"[""Won""]",[],[],"[""Won""]",[],"[""975485d7-1b6c-e911-a964-000d3a597107""]","[""Alan Lefevre, Nicholas Camerlengo ""]","[""1""]",[],null,null,null,null,[],"[""975485d7-1b6c-e911-a964-000d3a597107""]",[],[]
6e7b2dbc-b5ee-e911-a97a-000d3a59746e,Champion_CE,68ead9d9-8191-e811-813f-3863bb36dd00,CHMP,e05e111f-b590-e811-8137-3863bb35bfb8,Champion,Columbus,Lake,Legacy,Previous Customer,Previous Customer,-5.95419E+18,fff028854cc2a1c383d9d77aec28e64f0f84a33a96b25afe3f382ab4125fa288,exact,Lawrence Smith,hatkinson@example.com,hatkinson@example.com,9154804423,7921 Haney Rapids Apt. 108,Davisfurt,WI,33280,USA,"[{""customer_id"":""2679006"",""system_id"":""LG_Centah""},{""customer_id"":""293039"",""system_id"":""UWD_LeadPerfection""},{""customer_id"":""4001829"",""system_id"":""LG_Centah""},{""customer_id"":""cf2c6945-dbf5-ea11-a815-000d3a31e8be"",""system_id"":""Champion_CE""}]",4,2019-10-14 19:06:36,2019-10-14 15:06:36,2019-10-24 15:00:00,null,null,null,null,1,1,9,null,null,null,null,null,null,null,null,null,null,"[""Can't Build""]",[],[],null,null,null,null,null,null,null,null,null,null,null,null,null,null
4001829,LG_Centah,2697,LG,84,LeafGuard,Memphis,South,2020,Direct Mail,Direct Mail,-5.95419E+18,fff028854cc2a1c383d9d77aec28e64f0f84a33a96b25afe3f382ab4125fa288,exact,Michele Smith,cooperrebecca@example.org,cooperrebecca@example.org,6736720961,37264 Emily Centers,Williamfurt,OK,74675,USA,"[{""customer_id"":""2679006"",""system_id"":""LG_Centah""},{""customer_id"":""293039"",""system_id"":""UWD_LeadPerfection""},{""customer_id"":""4001829"",""system_id"":""LG_Centah""},{""customer_id"":""cf2c6945-dbf5-ea11-a815-000d3a31e8be"",""system_id"":""Champion_CE""}]",4,2025-03-20 13:33:47,2025-03-20 13:33:47,null,null,2025-03-21 00:00:00,null,2025-03-24 21:48:07,1,1,null,null,1,15184.4,null,0,null,null,null,1,15184.4,"[""Completed""]","[""4001829""]","[""26752""]",null,null,"[""4001829""]","[""37872""]","[""84""]",[],null,null,null,null,"[""4001829""]","[""4001829""]","[""84""]","[""38313""]"
507063,UWD_LeadPerfection,COL,UWD,Windows,Universal Windows Direct,Columbus,None,2019,Social Media,Prospecting,-5.95419E+18,fff028854cc2a1c383d9d77aec28e64f0f84a33a96b25afe3f382ab4125fa288,exact,Christopher Adams,christine71@example.net,christine71@example.net,2770115491,732 Smith Radial Suite 856,Websterton,WV,69149,null,"[{""customer_id"":""2679006"",""system_id"":""LG_Centah""},{""customer_id"":""293039"",""system_id"":""UWD_LeadPerfection""},{""customer_id"":""4001829"",""system_id"":""LG_Centah""},{""customer_id"":""cf2c6945-dbf5-ea11-a815-000d3a31e8be"",""system_id"":""Champion_CE""}]",4,2020-09-07 08:34:21,2020-09-08 16:03:16,2020-09-09 16:30:00,2020-09-09 16:30:00,null,null,null,1,1,1,1,null,null,null,null,null,null,null,null,null,"[""Pitch Miss: Price""]","[""354950""]","[""3108""]","[""Pitch Miss: Price""]","[""354950""]",null,null,null,null,null,null,null,null,null,null,null,null
332697,UWD_LeadPerfection,COL,UWD,Windows,Universal Windows Direct,Columbus,None,2019,Internet,Search,-5.95419E+18,fff028854cc2a1c383d9d77aec28e64f0f84a33a96b25afe3f382ab4125fa288,exact,Larry Gonzalez,vincent79@example.com,vincent79@example.com,4470263276,659 Stokes Union Suite 587,Cruzview,GU,76964,null,"[{""customer_id"":""2679006"",""system_id"":""LG_Centah""},{""customer_id"":""293039"",""system_id"":""UWD_LeadPerfection""},{""customer_id"":""4001829"",""system_id"":""LG_Centah""},{""customer_id"":""cf2c6945-dbf5-ea11-a815-000d3a31e8be"",""system_id"":""Champion_CE""}]",4,2019-04-30 14:57:18,2019-04-30 14:57:18,2019-05-04 13:00:00,null,null,null,null,1,1,3,null,null,null,null,null,null,null,null,null,null,"[""Appt Cancel: Unknown""]","[""237675""]","[""10""]",null,null,null,null,null,null,null,null,null,null,null,null,null,null
1053198,UWD_LeadPerfection,MIL,UWD,Windows,Universal Windows Direct,Milwaukee,None,2020,Lead Aggregator,Modernize Forms,5.65173E+18,fff02245f047ab1ca3d3a2dc5ba7f13c9df836f7539ed6697d61f93960d44f3f,no_match,Valerie Garner,michael34@example.com,michael34@example.com,0537729084,3945 Joel Valley Suite 480,Warrenstad,IN,70243,null,"[{""customer_id"":""899940"",""system_id"":""UWD_LeadPerfection""}]",1,2025-05-01 12:14:20,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3358529,LG_Centah,2680,LG,84,LeafGuard,Washington DC,North East,2018,Lead Aggregator,Modernize,4.84623E+18,fff01f5624fc48985c283f0c31f47891d84a6b95c7b5774c3825a170b68fb780,no_match,Nicholas Watson,lcarpenter@example.net,lcarpenter@example.net,8040737304,0632 Roberson Island,North Leahberg,MT,47813,USA,"[{""customer_id"":""3358529"",""system_id"":""LG_Centah""}]",1,2023-06-21 07:04:27,2023-06-21 07:04:27,null,null,null,null,null,1,1,null,null,null,null,null,null,null,null,null,null,null,"[""Cancelled During Qualification""]","[""3358529""]","[""30536""]",null,null,null,null,null,null,null,null,null,null,null,null,null,null
a0fal000004bxJEAAY,YHIC_i360,Billings,YHIC,Bath Remodel,Your Home Improvement Company,Billings,West,null,TV,Spectrum,-1.32177E+18,fff01f1f3069dcdeaf5d9cb9fe1e1a60ec65f5ae4d17c567da9508e15c3b3fd4,no_match,Sheila Hayes,sharris@example.com,sharris@example.com,6603327399,1592 Jeanne Trace Suite 101,East Courtneychester,AZ,63800,USA,"[{""customer_id"":""001al00001jQJNLAA4"",""system_id"":""YHIC_i360""}]",1,2024-08-22 00:00:00,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7dfcce3e-62a9-ec11-9840-000d3a5aa448,Champion_CE,25e79fd8-a686-e911-a974-000d3a597bf5,CHMP,de5e111f-b590-e811-8137-3863bb35bfb8,Champion,Albuquerque,South West,Legacy,Partnership,Partnership,-6.24983E+18,fff01e64e24d3cdbf2708da4a74d22c11ea927e8238a6d171f411325fe8782bd,exact,Ashley Russo,danny48@example.com,danny48@example.com,3833061443,5478 Melissa Brooks Suite 260,Port Tanner,VA,53386,USA,"[{""customer_id"":""24428bd1-62a9-ec11-983f-000d3a59a590"",""system_id"":""Champion_CE""},{""customer_id"":""a5bfd638-62a9-ec11-9840-000d3a5aa448"",""system_id"":""Champion_CE""}]",2,2022-03-21 21:59:59,2022-03-21 21:59:59,2022-03-25 18:00:00,2022-03-25 18:00:00,null,null,null,1,1,3,1,null,null,null,null,null,null,null,null,null,"[""Sit""]",[],[],"[""Sit""]",[],null,null,null,null,null,null,null,null,null,null,null,null
3debd98b-1660-ed11-9562-0022480491ad,Champion_CE,b893f598-0e72-471a-bd8d-9130641ff105,CHMP,New Windows - 6 +,null,null,null,null,Lead Aggregator,Home Advisor,8.97602E+18,fff01abc2cb8cf36ee7a08adadbe640c1eab6176c5be7b895ea2d6f7198b89c1,no_match,Julie Reynolds,fbrown@example.net,fbrown@example.net,6139123774,984 Holly Fords Apt. 768,Smithhaven,WI,02035,USA,"[{""customer_id"":""4a185e85-1660-ed11-9562-002248049e37"",""system_id"":""Champion_CE""}]",1,2022-11-09 10:09:11,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
